time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,rollout/exploration_rate,time/episodes,time/fps,rollout/ep_len_mean,train/n_updates,train/learning_rate,train/loss,eval/mean_ep_length,eval/mean_reward
352880,164847,5.732899999999998,0.05,4007,2,92.67,55120,0.0001,0.6974572896957397,,
352888,164917,5.608199999999999,0.05,4008,2,91.47,,,,,
352928,164933,5.649299999999998,0.05,4009,2,91.36,55125,0.0001,0.3930405557155609,,
353016,164958,5.610899999999999,0.05,4010,2,91.52,55140,0.0001,0.516921979188919,,
353248,165015,5.735499999999998,0.05,4011,2,91.83,55175,0.0001,0.7027516543865204,,
353280,,,0.05,,,,55180,0.0001,0.5036870896816253,105.6,5.497999999999999
353280,165161,5.473299999999999,0.05,4012,2,91.72,,,,,
353424,165189,5.616299999999998,0.05,4013,2,92.04,55205,0.0001,0.45531506538391114,,
353440,165208,5.791899999999999,0.05,4014,2,91.45,,,,,
353440,165208,5.791899999999999,,4015,2,91.45,,,,,
353576,165246,5.791999999999999,0.05,4016,2,91.09,55230,0.0001,0.4520354479551315,,
353592,165256,5.854799999999999,0.05,4017,2,90.54,,,,,
353720,165293,5.803499999999999,0.05,4018,2,90.78,55250,0.0001,0.6549804329872131,,
353768,165310,5.783099999999999,0.05,4019,2,90.72,55260,0.0001,0.45065113306045534,,
353784,165322,5.396600000000001,0.05,4020,2,90.12,,,,,
354080,165383,5.221800000000001,0.05,4021,2,90.16,55305,0.0001,0.3996222257614136,,
354120,165416,5.0914,0.05,4022,2,89.9,55315,0.0001,0.3710351765155792,,
354248,165457,4.9755,0.05,4023,2,89.94,55335,0.0001,0.7293609380722046,,
354264,165468,5.1419,0.05,4024,2,90.0,,,,,
354304,,,0.05,,,,55340,0.0001,0.4619708269834518,104.0,8.826
354504,165656,4.7811,0.05,4025,2,89.68,55375,0.0001,0.5321624457836152,,
354536,165672,4.5637,0.05,4026,2,89.26,55380,0.0001,0.4912092089653015,,
354552,165685,4.4818999999999996,0.05,4027,2,89.47,,,,,
354576,165715,4.2639,0.05,4028,2,89.44,55385,0.0001,0.5146641135215759,,
354592,165725,4.4459,0.05,4029,2,89.87,,,,,
354624,165741,4.300800000000001,0.05,4030,2,90.87,55390,0.0001,0.4417308449745178,,
354952,165808,4.0669,0.05,4031,2,90.25,55445,0.0001,0.5883372306823731,,
354968,165820,3.9838,0.05,4032,2,90.58,,,,,
355080,165846,3.739100000000001,0.05,4033,2,90.49,55465,0.0001,0.5751294910907745,,
355088,165856,3.6988000000000016,0.05,4034,2,91.06,,,,,
355152,165875,3.6054000000000013,0.05,4035,2,91.53,55475,0.0001,0.40274093151092527,,
355304,165912,3.5382000000000007,0.05,4036,2,90.9,55500,0.0001,0.3472131907939911,,
355328,,,0.05,,,,,,,96.6,9.728
355352,166075,3.835699999999999,0.05,4037,2,91.01,55505,0.0001,0.5399262607097626,,
355536,166121,3.8667,0.05,4038,2,90.58,55535,0.0001,0.44837486743927,,
355552,166131,3.7589000000000006,0.05,4039,2,90.92,,,,,
355568,166142,3.7119000000000004,0.05,4040,2,90.89,55540,0.0001,0.4752576112747192,,
355584,166153,3.7182999999999993,0.05,4041,2,91.0,,,,,
355600,166164,4.0032,0.05,4042,2,90.79,55545,0.0001,0.7361159920692444,,
355936,166231,3.810199999999999,0.05,4043,2,90.48,55595,0.0001,0.5440307319164276,,
355984,166250,3.4387,0.05,4044,2,89.93,55605,0.0001,0.46424680650234224,,
356016,166265,3.4671,0.05,4045,2,90.09,55610,0.0001,0.5273046553134918,,
356104,166290,3.9026,0.05,4046,2,90.58,55625,0.0001,0.6359111368656158,,
356152,166313,4.139399999999998,0.05,4047,2,89.96,55630,0.0001,0.757998251914978,,
356208,166331,4.048699999999999,0.05,4048,2,89.54,55640,0.0001,0.5232111126184463,,
356256,166349,4.036099999999999,0.05,4049,2,89.8,55645,0.0001,0.4656304895877838,,
356352,,,0.05,,,,55660,0.0001,0.4457852363586426,76.8,-0.10399999999999968
356608,166572,4.239199999999999,0.05,4050,2,90.32,55700,0.0001,0.5956595778465271,,
356616,166582,3.8996999999999997,0.05,4051,2,90.24,55705,0.0001,0.7233327984809875,,
356640,166594,3.9683000000000006,0.05,4052,2,90.47,,,,,
356720,166621,3.9339999999999997,0.05,4053,2,90.66,55720,0.0001,0.3738851547241211,,
356800,166657,3.9773,0.05,4054,2,90.38,55730,0.0001,0.6958451330661773,,
356928,166684,3.9635,0.05,4055,2,90.42,55750,0.0001,0.534015440940857,,
356960,166698,4.0862,0.05,4056,2,90.21,55755,0.0001,0.8023760199546814,,
356968,166708,4.1441,0.05,4057,2,89.12,55760,0.0001,0.46750893592834475,,
357304,166793,3.7643,0.05,4058,2,89.1,55810,0.0001,0.5170910358428955,,
357376,,,0.05,,,,55820,0.0001,0.41695280075073243,70.4,6.583999999999999
357416,166969,3.7683999999999997,0.05,4059,2,88.97,55830,0.0001,0.484270042181015,,
357472,166986,3.6085,0.05,4060,2,88.37,55835,0.0001,0.7790758371353149,,
357520,167001,3.7445999999999997,0.05,4061,2,87.94,55845,0.0001,0.4784463465213776,,
357576,167018,3.7116,0.05,4062,2,88.07,55855,0.0001,0.48916326761245726,,
357584,167027,3.7413000000000007,0.05,4063,2,88.32,,,,,
357608,167038,3.7013,0.05,4064,2,88.04,55860,0.0001,0.6304312229156495,,
357712,167067,3.7929999999999997,0.05,4065,2,88.19,55875,0.0001,0.8156766295433044,,
357928,167109,3.8578999999999994,0.05,4066,2,87.29,55910,0.0001,0.5025206804275513,,
358008,167143,3.8638999999999997,0.05,4067,2,87.28,55920,0.0001,0.5564879953861237,,
358016,167153,3.7024999999999992,0.05,4068,2,86.08,,,,,
358152,167183,3.672800000000001,0.05,4069,2,85.74,55945,0.0001,0.6611497282981873,,
358392,167225,3.721699999999999,0.05,4070,2,86.13,55980,0.0001,0.6291496515274048,,
358400,,,,,,,,,,160.4,1.814
358520,167424,3.8645000000000005,0.05,4071,2,86.97,56000,0.0001,0.5695784211158752,,
358616,167467,3.7067,0.05,4072,2,87.0,56015,0.0001,0.3971440553665161,,
358696,167488,3.725800000000001,0.05,4073,2,88.22,56030,0.0001,0.4222508519887924,,
358720,167502,3.5015000000000005,0.05,4074,2,87.93,,,,,
358736,167513,3.6388000000000007,0.05,4075,2,88.33,56035,0.0001,0.41509662866592406,,
358768,167526,3.7241000000000004,0.05,4076,2,88.28,56040,0.0001,0.42543569803237913,,
358880,167558,3.6941999999999995,0.05,4077,2,88.21,56055,0.0001,0.5084455788135529,,
358968,167583,3.924,0.05,4078,2,87.67,56070,0.0001,0.5604310274124146,,
359040,167607,3.8689999999999998,0.05,4079,2,87.27,56080,0.0001,0.4276780217885971,,
359264,167664,4.048399999999999,0.05,4080,2,86.93,56115,0.0001,0.6043900489807129,,
359400,167698,3.7796,0.05,4081,2,86.74,56140,0.0001,0.5891489595174789,,
359424,,,0.05,,,,,,,101.8,6.609999999999999
359488,167863,3.7996999999999996,0.05,4082,2,86.39,56150,0.0001,0.5540641218423843,,
359512,167877,3.6588,0.05,4083,2,86.63,56155,0.0001,0.5286483466625214,,
359592,167903,3.6906,0.05,4084,2,86.42,56170,0.0001,0.5596544742584229,,
359632,167918,3.5606000000000004,0.05,4085,2,86.27,56175,0.0001,0.5288152098655701,,
359664,167931,3.4126000000000003,0.05,4086,2,86.62,56180,0.0001,0.42569616436958313,,
359848,167987,3.2422000000000004,0.05,4087,2,86.15,56210,0.0001,0.5467040359973907,,
359976,168026,3.3253000000000004,0.05,4088,2,85.97,56230,0.0001,0.71260105073452,,
359992,168037,3.1264000000000003,0.05,4089,2,85.56,,,,,
360056,168065,3.071,0.05,4090,2,86.02,56240,0.0001,0.48993181586265566,,
360056,168065,3.071,,4091,2,86.02,,,,,
360224,168112,3.1359000000000004,0.05,4092,2,85.65,56265,0.0001,0.6369445562362671,,
360272,168135,3.0871,0.05,4093,2,85.76,56275,0.0001,0.5237460881471634,,
360376,168163,3.0521000000000003,0.05,4094,2,85.57,56290,0.0001,0.6493528783321381,,
360448,,,0.05,,,,56300,0.0001,0.5579716086387634,97.6,16.206
360504,168345,3.1475,0.05,4095,2,85.59,56310,0.0001,0.4735696971416473,,
360616,168377,3.4147000000000003,0.05,4096,2,85.81,56330,0.0001,0.5887203633785247,,
360632,168388,3.294799999999999,0.05,4097,2,85.6,,,,,
360776,168434,3.4109,0.05,4098,2,86.09,56355,0.0001,0.5366300821304322,,
360880,168476,3.5234000000000005,0.05,4099,2,86.49,56370,0.0001,0.494303297996521,,
360880,168476,3.5234000000000005,,4100,2,86.49,,,,,
361008,168524,3.6385,0.05,4101,2,86.45,56390,0.0001,0.4298233509063721,,
361184,168582,3.7105000000000006,0.05,4102,2,86.48,56415,0.0001,0.6922400772571564,,
361208,168594,3.6372000000000004,0.05,4103,2,86.44,56420,0.0001,0.6466389656066894,,
361240,168608,3.8939,0.05,4104,2,86.61,56425,0.0001,0.6685813784599304,,
361320,168631,3.6013000000000006,0.05,4105,2,87.17,56440,0.0001,0.44904046058654784,,
361368,168648,3.2943000000000007,0.05,4106,2,86.6,56445,0.0001,0.6641763746738434,,
361472,,,0.05,,,,56460,0.0001,0.6331535816192627,90.8,15.610000000000003
361480,168849,3.2714000000000003,0.05,4107,2,86.65,56465,0.0001,0.5634610950946808,,
361504,168860,3.2699000000000007,0.05,4108,2,87.42,,,,,
361592,168877,3.1909000000000005,0.05,4109,2,87.18,56480,0.0001,0.4585010170936584,,
361800,168915,3.394000000000001,0.05,4110,2,86.9,56515,0.0001,0.5337254106998444,,
361936,168945,3.3036000000000003,0.05,4111,2,86.93,56535,0.0001,0.6631401598453521,,
362064,168978,3.2435,0.05,4112,2,87.01,56555,0.0001,0.5058797359466553,,
362112,168995,3.2123000000000004,0.05,4113,2,86.71,56560,0.0001,0.5964588642120361,,
362256,169036,3.3926,0.05,4114,2,87.12,56585,0.0001,0.5833156526088714,,
362264,169046,3.2607,0.05,4115,2,87.71,,,,,
362272,169056,3.3109999999999995,0.05,4116,2,87.93,,,,,
362472,169100,2.9987,0.05,4117,2,87.94,56620,0.0001,0.5474330723285675,,
362496,,,0.05,,,,,,,113.6,5.67
362600,169285,3.1677999999999997,0.05,4118,2,87.82,56640,0.0001,0.6220695614814759,,
362920,169347,3.3773999999999997,0.05,4119,2,88.44,56690,0.0001,0.6634066462516784,,
363072,169383,3.548999999999999,0.05,4120,2,89.27,56710,0.0001,0.9328966259956359,,
363088,169393,3.5414,0.05,4121,2,89.5,56715,0.0001,0.5457524418830871,,
363136,169415,3.5938,0.05,4122,2,89.24,56720,0.0001,0.5389788150787354,,
363184,169434,3.4797000000000007,0.05,4123,2,89.54,56730,0.0001,0.6944899260997772,,
363240,169454,3.250800000000001,0.05,4124,2,89.5,56740,0.0001,0.5928070962429046,,
363288,169477,3.4356000000000004,0.05,4125,2,90.26,56745,0.0001,0.4585634350776672,,
363496,169527,3.688300000000001,0.05,4126,2,91.65,56780,0.0001,0.6630650758743286,,
363520,,,0.05,,,,,,,231.8,7.444
363696,169721,3.7253000000000016,0.05,4127,2,91.45,56810,0.0001,0.6594455957412719,,
363768,169738,3.844600000000001,0.05,4128,2,91.25,56820,0.0001,0.6444513618946075,,
364008,169779,3.716900000000001,0.05,4129,2,91.31,56860,0.0001,0.5032735943794251,,
364040,169794,4.1068,0.05,4130,2,90.81,56865,0.0001,0.6271427631378174,,
364048,169803,4.307300000000001,0.05,4131,2,91.0,,,,,
364256,169851,4.3808,0.05,4132,2,91.61,56895,0.0001,0.645944333076477,,
364264,169859,4.4856,0.05,4133,2,92.11,56900,0.0001,0.572628629207611,,
364336,169880,4.6591,0.05,4134,2,92.97,56910,0.0001,0.6987401723861695,,
364536,169911,4.779,0.05,4135,2,92.5,56940,0.0001,0.50820951461792,,
364544,,,,,,,,,,194.8,13.745999999999999
364568,170088,4.9201,0.05,4136,2,92.7,56945,0.0001,0.5175653636455536,,
364624,170106,4.6114999999999995,0.05,4137,2,92.4,56955,0.0001,0.5467240691184998,,
364792,170145,4.6427000000000005,0.05,4138,2,92.63,56980,0.0001,0.5761018693447113,,
364840,170162,4.3412,0.05,4139,2,92.75,56990,0.0001,0.6895544826984406,,
365032,170210,4.724,0.05,4140,2,92.94,57020,0.0001,0.6474768280982971,,
365088,170229,4.8259,0.05,4141,2,92.97,57025,0.0001,0.5839758068323135,,
365192,170256,4.4788,0.05,4142,2,93.03,57045,0.0001,0.5751109778881073,,
365344,170290,4.829400000000001,0.05,4143,2,93.56,57065,0.0001,0.3485950082540512,,
365392,170305,5.2759,0.05,4144,2,93.75,57075,0.0001,0.5450563430786133,,
365480,170347,5.3992,0.05,4145,2,94.2,57090,0.0001,0.44702973365783694,,
365520,170365,5.186800000000001,0.05,4146,2,94.43,57095,0.0001,0.5312416672706604,,
365568,,,0.05,,,,57100,0.0001,0.7017840564250946,102.6,4.434
365704,170568,4.9617,0.05,4147,2,94.49,57125,0.0001,0.6408854722976685,,
365736,170584,5.1465000000000005,0.05,4148,2,94.61,57130,0.0001,0.7145647525787353,,
365800,170604,5.116899999999999,0.05,4149,2,94.95,57140,0.0001,0.5250150918960571,,
365904,170637,5.1513,0.05,4150,2,94.33,57155,0.0001,0.34299310445785525,,
365912,170645,5.4134,0.05,4151,2,94.23,,,,,
365928,170656,5.3711,0.05,4152,2,94.27,57160,0.0001,0.6006772816181183,,
366024,170685,5.2923,0.05,4153,2,93.98,57175,0.0001,0.5725786864757538,,
366144,170715,5.1624,0.05,4154,2,94.0,57190,0.0001,0.6042436778545379,,
366568,170787,5.1753,0.05,4155,2,93.93,57260,0.0001,0.6210693478584289,,
366592,,,0.05,,,,,,,95.4,1.332
366624,170970,5.1068999999999996,0.05,4156,2,94.1,57265,0.0001,0.7128272414207458,,
366640,170981,5.1135,0.05,4157,2,94.13,57270,0.0001,0.645084148645401,,
366688,170994,5.278800000000001,0.05,4158,2,94.5,57275,0.0001,0.6221845269203186,,
366720,171024,5.139600000000001,0.05,4159,2,94.54,57280,0.0001,0.5741318345069886,,
366808,171042,5.3217,0.05,4160,2,94.53,57295,0.0001,0.3433343470096588,,
367000,171076,4.999100000000001,0.05,4161,2,95.18,57325,0.0001,0.5701791882514954,,
367168,171116,5.155600000000001,0.05,4162,2,95.4,57350,0.0001,0.6528583765029907,,
367232,171135,5.169200000000001,0.05,4163,2,95.15,57360,0.0001,0.5399618476629258,,
367416,171172,5.448800000000001,0.05,4164,2,95.31,57390,0.0001,0.3660957157611847,,
367432,171182,5.490500000000001,0.05,4165,2,95.34,57395,0.0001,0.5953610599040985,,
367576,171232,5.2885,0.05,4166,2,95.52,57415,0.0001,0.38698649406433105,,
367616,,,0.05,,,,57420,0.0001,0.5696000099182129,89.0,15.584
367616,171412,5.618199999999999,0.05,4167,2,96.18,,,,,
367664,171431,5.830299999999999,0.05,4168,2,96.74,57430,0.0001,0.5425005555152893,,
367848,171473,5.971900000000001,0.05,4169,2,96.79,57460,0.0001,0.42319129705429076,,
367856,171483,5.7953,0.05,4170,2,96.71,,,,,
368168,171549,5.952300000000001,0.05,4171,2,96.58,57510,0.0001,0.5898708462715149,,
368232,171570,6.194000000000001,0.05,4172,2,96.49,57520,0.0001,0.7053682327270507,,
368240,171578,6.2013,0.05,4173,2,96.27,,,,,
368280,171592,6.162600000000001,0.05,4174,2,96.47,57525,0.0001,0.3342551589012146,,
368432,171623,6.099100000000001,0.05,4175,2,95.75,57550,0.0001,0.6617157161235809,,
368440,171632,5.964300000000001,0.05,4176,2,95.88,,,,,
368640,,,0.05,,,,57580,0.0001,0.6055136501789093,98.2,6.406000000000001
368672,171817,5.704300000000001,0.05,4177,2,95.46,57585,0.0001,0.5329830288887024,,
368936,171869,5.672800000000002,0.05,4178,2,95.7,57630,0.0001,0.6915867477655411,,
368944,171878,5.831900000000002,0.05,4179,2,96.65,,,,,
368984,171894,5.607800000000002,0.05,4180,2,96.78,57635,0.0001,0.5433903694152832,,
369032,171917,5.848900000000002,0.05,4181,2,96.69,57645,0.0001,0.6714215278625488,,
369040,171927,5.841400000000001,0.05,4182,2,97.28,,,,,
369152,171960,5.6320000000000014,0.05,4183,2,96.86,57660,0.0001,0.4590846002101898,,
369200,171979,5.619300000000002,0.05,4184,2,97.28,57670,0.0001,0.5699621200561523,,
369440,172045,5.609700000000001,0.05,4185,2,97.6,57705,0.0001,0.5368433892726898,,
369568,172081,5.582400000000002,0.05,4186,2,97.21,57725,0.0001,0.5916396737098694,,
369656,172106,5.883000000000002,0.05,4187,2,97.37,57740,0.0001,0.46106856167316435,,
369664,,,,,,,,,,117.6,7.832000000000001
369672,172262,5.605400000000002,0.05,4188,2,97.44,57745,0.0001,0.6984212040901184,,
369704,172275,5.859900000000002,0.05,4189,2,97.87,57750,0.0001,0.5215979278087616,,
369712,172284,6.013500000000001,0.05,4190,2,98.07,,,,,
369920,172334,6.014700000000002,0.05,4191,2,97.76,57780,0.0001,0.5441159546375275,,
370032,172359,5.6285,0.05,4192,2,97.71,57800,0.0001,0.3866884112358093,,
370064,172372,5.5718000000000005,0.05,4193,2,97.99,57805,0.0001,0.44875386357307434,,
370112,172391,5.5199,0.05,4194,2,97.9,57810,0.0001,0.41579568982124326,,
370280,172430,5.3315,0.05,4195,2,97.95,57840,0.0001,0.5572396397590638,,
370376,172459,5.437600000000001,0.05,4196,2,98.13,57855,0.0001,0.549427330493927,,
370384,172468,5.7911,0.05,4197,2,98.43,,,,,
370408,172482,5.5686,0.05,4198,2,97.82,57860,0.0001,0.5253625124692917,,
370600,172521,5.6315,0.05,4199,2,98.18,57890,0.0001,0.6090141773223877,,
370688,,,0.05,,,,57900,0.0001,0.5880589604377746,110.2,11.7
370688,172698,5.4976,0.05,4200,2,97.28,,,,,
370688,172698,5.4976,,4201,2,97.28,,,,,
370792,172727,5.432799999999999,0.05,4202,2,97.52,57920,0.0001,0.4361528277397156,,
371016,172785,5.7613,0.05,4203,2,97.54,57955,0.0001,0.6088691711425781,,
371136,172811,5.5478,0.05,4204,2,97.72,57970,0.0001,0.6939702689647674,,
371232,172838,5.7465,0.05,4205,2,97.14,57985,0.0001,0.5753922373056412,,
371240,172847,5.719600000000001,0.05,4206,2,97.25,57990,0.0001,0.6068708568811416,,
371264,172859,5.8898,0.05,4207,2,97.6,,,,,
371352,172880,6.029,0.05,4208,2,97.65,58005,0.0001,0.7075553655624389,,
371472,172924,5.0611,0.05,4209,2,96.77,58025,0.0001,0.5488005816936493,,
371472,172924,5.0611,,4210,2,96.77,,,,,
371472,172924,5.0611,,4211,2,96.77,,,,,
371648,172966,5.107400000000001,0.05,4212,2,97.49,58050,0.0001,0.45584867596626283,,
371688,172985,4.7493,0.05,4213,2,97.54,58060,0.0001,0.7346370875835418,,
371712,,,0.05,,,,,,,134.4,9.110000000000003
371824,173168,4.4187,0.05,4214,2,97.04,58080,0.0001,0.5389073133468628,,
371840,173180,4.1343,0.05,4215,2,96.22,,,,,
371968,173212,3.9259,0.05,4216,2,95.95,58100,0.0001,0.7371627509593963,,
372000,173226,3.963,0.05,4217,2,96.03,58105,0.0001,0.6595661640167236,,
372184,173292,3.8371,0.05,4218,2,95.81,58135,0.0001,0.5751700580120087,,
372208,173304,3.6696,0.05,4219,2,95.5,58140,0.0001,0.704000723361969,,
372224,173316,3.5268,0.05,4220,2,94.96,,,,,
372496,173371,3.8133000000000004,0.05,4221,2,94.77,58185,0.0001,0.5552733957767486,,
372568,173389,3.6731999999999996,0.05,4222,2,95.04,58195,0.0001,0.4095239698886871,,
372640,173409,3.7752,0.05,4223,2,94.7,58205,0.0001,0.6731216669082641,,
372656,173419,3.8671,0.05,4224,2,94.92,58210,0.0001,0.4429140090942383,,
372664,173489,3.8742,0.05,4225,2,93.64,,,,,
372736,,,0.05,,,,58220,0.0001,0.5674383521080018,107.6,13.314000000000002
372816,173708,3.7742,0.05,4226,2,92.97,58235,0.0001,0.500416737794876,,
372960,173741,3.7003000000000004,0.05,4227,2,93.13,58255,0.0001,0.7731672555208207,,
373128,173780,3.7122999999999995,0.05,4228,2,93.41,58285,0.0001,0.6212479472160339,,
373248,173809,3.6845,0.05,4229,2,92.86,58300,0.0001,0.49274330139160155,,
373288,173823,3.8350999999999993,0.05,4230,2,92.85,58310,0.0001,0.679123905301094,,
373368,173836,3.949499999999999,0.05,4231,2,93.64,58320,0.0001,0.5210982978343963,,
373432,173851,4.187799999999999,0.05,4232,2,92.93,58330,0.0001,0.5944125294685364,,
373512,173867,4.2002,0.05,4233,2,92.8,58345,0.0001,0.8587128400802613,,
373728,173912,4.2168,0.05,4234,2,92.81,58375,0.0001,0.6469053745269775,,
373760,,,0.05,,,,58380,0.0001,0.6370749533176422,150.6,-4.5760000000000005
373832,174072,3.9268,0.05,4235,2,93.24,58395,0.0001,0.5771248638629913,,
373864,174084,3.7790000000000004,0.05,4236,2,93.07,58400,0.0001,0.5328825533390045,,
374096,174136,4.136800000000001,0.05,4237,2,93.41,58435,0.0001,0.5025289475917816,,
374120,174148,3.880900000000001,0.05,4238,2,93.33,58440,0.0001,0.5414401769638062,,
374128,174157,4.0314000000000005,0.05,4239,2,92.94,,,,,
374152,174170,3.745,0.05,4240,2,93.06,58445,0.0001,0.6221218824386596,,
374192,174183,3.6009,0.05,4241,2,92.82,58450,0.0001,0.4711452305316925,,
374352,174215,3.5178000000000003,0.05,4242,2,92.76,58475,0.0001,0.5666308999061584,,
374440,174240,3.3966,0.05,4243,2,92.66,58490,0.0001,0.6579922020435334,,
374592,174280,3.2704000000000004,0.05,4244,2,92.99,58510,0.0001,0.5827658593654632,,
374704,174310,3.0534999999999997,0.05,4245,2,92.19,58530,0.0001,0.5622412502765656,,
374784,,,0.05,,,,58540,0.0001,0.5928076326847076,80.4,14.656
374816,174480,2.9895,0.05,4246,2,91.86,58545,0.0001,0.6129508554935456,,
375016,174516,3.131,0.05,4247,2,91.92,58580,0.0001,0.5046281456947327,,
375056,174530,2.9561999999999995,0.05,4248,2,91.81,58585,0.0001,0.6518381357192993,,
375104,174544,3.1168,0.05,4249,2,91.83,58590,0.0001,0.45813713073730467,,
375136,174559,2.9149999999999996,0.05,4250,2,92.31,58595,0.0001,0.4637950241565704,,
375392,174602,2.9760000000000004,0.05,4251,2,93.21,58635,0.0001,0.4810385167598724,,
375560,174639,2.8998000000000004,0.05,4252,2,93.5,58665,0.0001,0.6528865396976471,,
375568,174651,2.9756,0.05,4253,2,93.45,,,,,
375632,174671,3.0637,0.05,4254,2,93.78,58675,0.0001,0.6753394424915313,,
375640,174681,3.0584,0.05,4255,2,93.85,,,,,
375808,,,0.05,,,,58700,0.0001,0.530060762166977,115.6,8.431999999999999
375848,174877,3.0267999999999997,0.05,4256,2,93.78,58710,0.0001,0.6151569724082947,,
375856,174885,2.7817999999999996,0.05,4257,2,93.86,,,,,
375928,174905,2.7542999999999993,0.05,4258,2,93.62,58720,0.0001,0.5648317605257034,,
376120,174954,2.7236999999999996,0.05,4259,2,93.31,58750,0.0001,0.535989648103714,,
376216,174981,2.4159,0.05,4260,2,93.51,58765,0.0001,0.6854435861110687,,
376432,175027,2.4579999999999997,0.05,4261,2,93.16,58800,0.0001,0.4436491131782532,,
376560,175069,2.7710000000000004,0.05,4262,2,92.57,58820,0.0001,0.6286401808261871,,
376560,175069,2.7710000000000004,,4263,2,92.57,,,,,
376600,175084,2.7281,0.05,4264,2,92.81,58825,0.0001,0.6774599552154541,,
376832,,,0.05,,,,58860,0.0001,0.615846574306488,166.2,3.2540000000000004
376848,175266,2.2199999999999993,0.05,4265,2,92.11,58865,0.0001,0.5700934290885925,,
376888,175298,1.9270999999999998,0.05,4266,2,92.8,58870,0.0001,0.45796091556549073,,
